dataset,,,,,,,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset
metric,,,,,,,borda,nan_geom_cnt,nan_sum_cnt,rank_borda,rank_geom,rank_sum,score_geom,score_sum,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data
backbone,backbone_name,loss_function,pre_training_strategy,model_type,model_size,ft_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eva02_tiny_patch14_224.mim_in22k,"eva02_b,mim,ink22k",CLASSIC_AT,self-supervised,fully attention,medium,FFT (5 epochs),1489.0,0,0,105.0,106.0,127.0,6.241017422016207e-05,1.448952380952381,0.134,0.14,0.134,231.0,0.144,0.136,4.9231042560000016e-05,0.6880000000000001,14197122,0.010666666666666666,0.01,0.010666666666666666,307.0,0.010666666666666666,0.01,1.2136296296296296e-10,0.052,14197122,0.0,0.0,0.0,46.0,0.008,0.011,0.0,0.019,14197122,0.016,0.023,0.022,262.0,0.031,0.027,6.7763519999999995e-09,0.119,14197122,0.008,0.008,0.008,242.0,0.008,0.008,3.276800000000001e-11,0.04,14197122,0.10476190476190476,0.10476190476190476,0.09047619047619047,401.0,0.12380952380952381,0.10714285714285714,1.3172201177199094e-05,0.530952380952381,14197122
robust_vit_base_patch16_224,"vit_b,rob-sup,in1k",CLASSIC_AT,supervised (robust),fully attention,large,FFT (5 epochs),1276.0,0,0,120.0,108.0,128.0,4.7868365299455415e-05,1.4184761904761907,0.127,0.139,0.137,229.0,0.145,0.136,4.769205092000001e-05,0.684,1281167,0.001,0.004,0.0013333333333333333,179.0,0.012,0.008,5.120000000000001e-13,0.026333333333333334,1281167,0.002,0.0026666666666666666,0.0,251.0,0.088,0.072,0.0,0.16466666666666666,1281167,0.0,0.0,0.0,148.0,0.15066666666666667,0.131,0.0,0.2816666666666667,1281167,0.004,0.008,0.008,242.0,0.008,0.01,2.0480000000000003e-11,0.038,1281167,0.0380952380952381,0.047619047619047616,0.04285714285714286,227.0,0.047619047619047616,0.047619047619047616,1.7629338745540327e-07,0.22380952380952382,1281167
edgenext_small.usi_in1k,"edgenetx_s,sup,in1k",CLASSIC_AT,supervised,hybrid,small,FFT (5 epochs),1350.0,0,0,118.0,140.0,129.0,2.5943748335472673e-07,1.370095238095238,0.077,0.0,0.0,134.0,0.427,0.3546666666666667,0.0,0.8586666666666667,1281167,0.01,0.01,0.01,264.0,0.01,0.01,1.0000000000000002e-10,0.05,1281167,0.009333333333333334,0.011,0.011,298.0,0.011,0.011,1.3664933333333332e-10,0.05333333333333333,1281167,0.027,0.027,0.027,268.0,0.027,0.027,1.4348906999999998e-08,0.135,1281167,0.001,0.0,0.0,149.0,0.018,0.016,0.0,0.035,1281167,0.047619047619047616,0.047619047619047616,0.047619047619047616,237.0,0.047619047619047616,0.047619047619047616,2.448519270213934e-07,0.23809523809523808,1281167
eva02_tiny_patch14_224.mim_in22k,"eva02_b,mim,ink22k",TRADES_v2,self-supervised,fully attention,medium,FFT (5 epochs),1235.0,0,0,125.0,109.0,130.0,4.661421258647668e-05,1.2602380952380952,0.13066666666666665,0.135,0.129,224.0,0.148,0.12933333333333333,4.355725247999999e-05,0.6719999999999999,14197122,0.003,0.0,0.0,176.0,0.03,0.024,0.0,0.057,14197122,0.0,0.0,0.0,55.0,0.014,0.008,0.0,0.022,14197122,0.006666666666666667,0.005333333333333333,0.0,189.0,0.03,0.032,0.0,0.07400000000000001,14197122,0.008,0.008,0.008,242.0,0.008,0.008,3.276800000000001e-11,0.04,14197122,0.07142857142857142,0.08095238095238096,0.0761904761904762,349.0,0.08571428571428572,0.08095238095238096,3.0569273384766934e-06,0.3952380952380952,14197122
robust_deit_small_patch16_224,"deit_s,rob-sup,in1k",TRADES_v2,supervised (robust),fully attention,medium,FFT (5 epochs),1430.0,0,0,111.0,128.0,131.0,4.306218432397717e-06,1.2424285714285714,0.005,0.12,0.12533333333333332,211.0,0.2653333333333333,0.20666666666666667,4.123633777777777e-06,0.7223333333333333,1281167,0.005,0.006,0.008,281.0,0.013,0.017,5.3040000000000005e-11,0.048999999999999995,1281167,0.004,0.005,0.0026666666666666666,207.0,0.004,0.005,1.0666666666666667e-12,0.020666666666666667,1281167,0.027,0.02666666666666667,0.025333333333333333,262.0,0.025333333333333333,0.027,1.2476160000000002e-08,0.13133333333333333,1281167,0.0013333333333333333,0.0013333333333333333,0.003,249.0,0.051,0.041,1.1152e-11,0.09766666666666667,1281167,0.04285714285714286,0.04285714285714286,0.04523809523809524,220.0,0.04523809523809524,0.04523809523809524,1.7004323595327342e-07,0.22142857142857142,1281167
mobilevit-small,"mobilevit_s,sup,in1k",CLASSIC_AT,supervised,hybrid,small,FFT (5 epochs),1462.0,0,0,109.0,105.0,132.0,9.476668930000002e-05,1.2105714285714286,0.153,0.155,0.146,258.0,0.17,0.161,9.476561430000002e-05,0.785,1281167,0.001,0.001,0.003,241.0,0.017,0.024,1.2240000000000002e-12,0.046,1281167,0.007,0.007,0.007,269.0,0.008,0.011,3.0184e-11,0.039999999999999994,1281167,0.005,0.003,0.001,190.0,0.03,0.025333333333333333,1.1399999999999999e-11,0.06433333333333333,1281167,0.018,0.016,0.016,410.0,0.016,0.014,1.032192e-09,0.08,1281167,0.0,0.0,0.0,94.0,0.10952380952380952,0.08571428571428572,0.0,0.19523809523809524,1281167
coatnet_2_rw_224.sw_in12k,"coatnet_2,sup,in12k",TRADES_v2,supervised,hybrid,large,FFT (5 epochs),623.0,1,1,156.0,156.0,133.0,0.0,1.193,,,0.005,,0.542,,,,9000000,0.0,0.0,0.0,52.0,0.01,0.010666666666666666,0.0,0.020666666666666667,9000000,0.0,0.0,0.0,186.0,0.288,0.204,0.0,0.492,9000000,0.0,0.0,0.0,155.0,0.196,0.134,0.0,0.33,9000000,0.0,0.0,0.0,186.0,0.141,0.10933333333333334,0.0,0.2503333333333333,9000000,0.0,0.0,0.0,44.0,0.05,0.05,0.0,0.1,9000000
convnext_tiny.fb_in22k,"convnext_t,sup,in22k",TRADES_v2,supervised,fully convolutional,medium,FFT (5 epochs),1107.0,0,0,135.0,139.0,134.0,2.6293932968806006e-07,1.1317619047619047,0.0,0.0,0.0,96.0,0.347,0.24,0.0,0.587,14197122,0.0,0.0,0.0,100.0,0.017333333333333333,0.016,0.0,0.03333333333333333,14197122,0.024,0.014666666666666666,0.011,400.0,0.044,0.03866666666666667,6.5875626666666665e-09,0.1323333333333333,14197122,0.027,0.04,0.022,262.0,0.022,0.022,1.1499839999999997e-08,0.13299999999999998,14197122,0.0,0.0,0.0,12.0,0.003,0.005,0.0,0.008,14197122,0.047619047619047616,0.047619047619047616,0.047619047619047616,237.0,0.047619047619047616,0.047619047619047616,2.448519270213934e-07,0.23809523809523808,14197122
vit_small_patch16_224.augreg_in21k_ft_in1k,"vit_s,sup,ink22k-in1k",CLASSIC_AT,supervised (multistep),fully attention,medium,FFT (5 epochs),1021.0,0,0,140.0,107.0,135.0,5.0002336868962975e-05,1.1019206349206352,0.137,0.138,0.137,227.0,0.143,0.135,5.0002305210000014e-05,0.6900000000000001,15478289,0.0,0.0,0.0,115.0,0.03,0.022,0.0,0.052,15478289,0.0,0.004,0.006,198.0,0.012,0.012,0.0,0.034,15478289,0.002,0.003,0.004,158.0,0.023,0.023,1.2695999999999998e-11,0.055,15478289,0.006666666666666667,0.008,0.006666666666666667,212.0,0.006666666666666667,0.008,1.8962962962962968e-11,0.036000000000000004,15478289,0.0,0.0,0.0,111.0,0.12380952380952381,0.1111111111111111,0.0,0.23492063492063492,15478289
vit_small_patch16_224.dino,"vit_b,dino,in1k",CLASSIC_AT,self-supervised,fully attention,medium,FFT (5 epochs),1226.0,0,0,128.0,126.0,136.0,6.363360035241282e-06,1.0684126984126987,0.07866666666666666,0.07866666666666666,0.092,125.0,0.092,0.09066666666666667,4.7490287691851845e-06,0.432,1281167,0.0,0.0,0.008,103.0,0.012,0.004,0.0,0.024,1281167,0.002,0.004,0.005,274.0,0.017,0.017333333333333333,1.1786666666666667e-11,0.04533333333333334,1281167,0.027,0.026,0.025333333333333333,259.0,0.025333333333333333,0.027,1.2164255999999998e-08,0.13066666666666665,1281167,0.0,0.0,0.0,124.0,0.022,0.016,0.0,0.038,1281167,0.022222222222222223,0.07380952380952381,0.07857142857142857,341.0,0.12142857142857143,0.10238095238095238,1.6021552233894314e-06,0.39841269841269844,1281167
coatnet_0_rw_224.sw_in1k,"coatnet_0,sup,in1k",CLASSIC_AT,supervised,hybrid,medium,FFT (5 epochs),1059.0,0,0,137.0,111.0,137.0,3.650561121562921e-05,1.0336190476190477,0.134,0.131,0.119,214.0,0.135,0.128,3.609664128e-05,0.647,1281167,0.009333333333333334,0.009333333333333334,0.011,323.0,0.011,0.011,1.159448888888889e-10,0.051666666666666666,1281167,0.003,0.003,0.003,190.0,0.003,0.003,2.43e-13,0.015,1281167,0.0,0.0,0.0,36.0,0.028,0.02266666666666667,0.0,0.050666666666666665,1281167,0.0,0.0,0.0,6.0,0.001,0.004,0.0,0.005,1281167,0.05238095238095238,0.05714285714285714,0.047619047619047616,290.0,0.05476190476190476,0.05238095238095238,4.088537477403227e-07,0.2642857142857143,1281167
CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,"convnext_b,clip,laiona",CLASSIC_AT,self-supervised (multimodal),fully convolutional,large,FFT (5 epochs),1593.0,0,0,98.0,138.0,138.0,2.683892977621341e-07,1.0134285714285713,0.0,0.0,0.0,84.0,0.244,0.18266666666666667,0.0,0.42666666666666664,900000000,0.01,0.013333333333333334,0.01,283.0,0.01,0.01,1.3333333333333334e-10,0.05333333333333334,900000000,0.023,0.023,0.023,403.0,0.023,0.022,6.156501999999999e-09,0.11399999999999999,900000000,0.028,0.028,0.028,309.0,0.028,0.028,1.7210368e-08,0.14,900000000,0.008,0.006666666666666667,0.009333333333333334,277.0,0.009333333333333334,0.008,3.716740740740742e-11,0.04133333333333334,900000000,0.047619047619047616,0.047619047619047616,0.047619047619047616,237.0,0.047619047619047616,0.047619047619047616,2.448519270213934e-07,0.23809523809523808,900000000
convnext_tiny.fb_in1k,"convnext_t,sup,in1k",CLASSIC_AT,supervised,fully convolutional,medium,FFT (5 epochs),1241.0,0,0,124.0,121.0,139.0,7.005531197056866e-06,0.9645238095238095,0.092,0.092,0.09733333333333333,155.0,0.09733333333333333,0.084,6.735628629333333e-06,0.4626666666666666,1281167,0.01,0.01,0.01,264.0,0.01,0.01,1.0000000000000002e-10,0.05,1281167,0.0,0.0,0.0,134.0,0.048,0.042,0.0,0.09,1281167,0.014,0.004,0.011,210.0,0.027,0.027,4.49064e-10,0.08299999999999999,1281167,0.008,0.008,0.008,227.0,0.008,0.004,1.6384000000000005e-11,0.036000000000000004,1281167,0.047619047619047616,0.047619047619047616,0.047619047619047616,251.0,0.047619047619047616,0.05238095238095238,2.693371197235327e-07,0.24285714285714285,1281167
robust_convnext_base,"convnext_b,rob-sup,in1k",CLASSIC_AT,supervised (robust),fully convolutional,large,FFT (5 epochs),1474.0,0,0,107.0,127.0,140.0,6.0373720786919655e-06,0.9485873015873016,0.09066666666666667,0.07,0.092,140.0,0.092,0.108,5.80156416e-06,0.45266666666666666,1281167,0.008,0.01,0.01,248.0,0.01,0.01,8.000000000000002e-11,0.048,1281167,0.01,0.012,0.005333333333333333,268.0,0.005333333333333333,0.01,3.4133333333333334e-11,0.04266666666666667,1281167,0.021,0.024,0.022,290.0,0.031,0.03,1.031184e-08,0.128,1281167,0.006666666666666667,0.009333333333333334,0.006666666666666667,277.0,0.006666666666666667,0.013,3.595061728395062e-11,0.042333333333333334,1281167,0.04126984126984127,0.044444444444444446,0.050793650793650794,251.0,0.050793650793650794,0.047619047619047616,2.2534599474134842e-07,0.23492063492063492,1281167
CLIP-convnext_base_w-laion2B-s13B-b82K,"convnext_b,clip,laion2b",CLASSIC_AT,self-supervised (multimodal),fully convolutional,large,FFT (5 epochs),1430.0,0,0,111.0,122.0,141.0,6.774595204893065e-06,0.9480952380952381,0.092,0.092,0.092,137.0,0.092,0.092,6.590815231999999e-06,0.45999999999999996,2320000000,0.01,0.01,0.01,306.0,0.01,0.024,2.4000000000000005e-10,0.064,2320000000,0.004,0.005333333333333333,0.004,210.0,0.004,0.004,1.3653333333333334e-12,0.021333333333333333,2320000000,0.027,0.032,0.027,283.0,0.027,0.027,1.7006112e-08,0.13999999999999999,2320000000,0.012,0.006666666666666667,0.006666666666666667,272.0,0.006666666666666667,0.009333333333333334,3.31851851851852e-11,0.04133333333333333,2320000000,0.047619047619047616,0.04047619047619048,0.047619047619047616,222.0,0.047619047619047616,0.0380952380952381,1.6649931037454754e-07,0.22142857142857142,2320000000
coatnet_2_rw_224.sw_in12k_ft_in1k,"coatnet_2,sup,in12k-in1k",CLASSIC_AT,supervised (multistep),hybrid,large,FFT (5 epochs),1230.0,0,0,127.0,120.0,142.0,7.801615125639634e-06,0.930063492063492,0.092,0.112,0.089,141.0,0.092,0.092,7.761961983999999e-06,0.477,10281167,0.001,0.008,0.0026666666666666666,167.0,0.008,0.01,1.706666666666667e-12,0.029666666666666668,10281167,0.0,0.0,0.0,76.0,0.016,0.012,0.0,0.028,10281167,0.028,0.032,0.028,326.0,0.028,0.029333333333333333,2.060561066666667e-08,0.14533333333333331,10281167,0.009333333333333334,0.006,0.006,263.0,0.012,0.008,3.2256000000000005e-11,0.04133333333333333,10281167,0.050793650793650794,0.030952380952380953,0.0031746031746031746,257.0,0.06666666666666667,0.05714285714285714,1.9013568306301274e-08,0.20873015873015874,10281167
vit_small_patch16_224.augreg_in21k_ft_in1k,"vit_s,sup,ink22k-in1k",TRADES_v2,supervised (multistep),fully attention,medium,FFT (5 epochs),1131.0,0,0,134.0,148.0,143.0,2.8153053338181408e-09,0.9217301587301587,0.0,0.0,0.0,16.0,0.08266666666666667,0.066,0.0,0.14866666666666667,15478289,0.005,0.008,0.008,292.0,0.016,0.018666666666666668,9.557333333333336e-11,0.05566666666666667,15478289,0.002,0.004,0.006,201.0,0.006,0.004,1.1520000000000001e-12,0.022000000000000002,15478289,0.0,0.0,0.0,166.0,0.22,0.20533333333333334,0.0,0.42533333333333334,15478289,0.004,0.004,0.002,199.0,0.008,0.01,2.5600000000000004e-12,0.028000000000000004,15478289,0.02142857142857143,0.004761904761904762,0.002380952380952381,257.0,0.12142857142857143,0.09206349206349207,2.7160200004848076e-09,0.2420634920634921,15478289
convnext_tiny.fb_in22k_ft_in1k,"convnext_t,sup,in22k-in1k",TRADES_v2,supervised (multistep),fully convolutional,medium,FFT (5 epochs),979.0,0,0,141.0,134.0,144.0,3.02269647695886e-07,0.9026190476190475,0.01,0.01,0.01,77.0,0.01,0.01,1.0000000000000002e-10,0.05,15478289,0.0,0.0,0.0,17.0,0.009333333333333334,0.008,0.0,0.017333333333333333,15478289,0.0,0.0,0.0,152.0,0.151,0.11066666666666666,0.0,0.26166666666666666,15478289,0.032,0.021,0.019,245.0,0.022,0.021,5.898816e-09,0.115,15478289,0.004,0.0,0.0,223.0,0.118,0.089,0.0,0.211,15478289,0.047619047619047616,0.047619047619047616,0.05238095238095238,265.0,0.05238095238095238,0.047619047619047616,2.96270831695886e-07,0.24761904761904763,15478289
vit_base_patch16_224.augreg_in21k,"vit_b,sup,in22k",TRADES_v2,supervised,fully attention,large,FFT (5 epochs),662.0,0,0,152.0,113.0,145.0,2.0198460267e-05,0.8961428571428571,0.058,0.128,0.137,200.0,0.147,0.135,2.0184111360000003e-05,0.605,14197122,0.0,0.0,0.0,19.0,0.009,0.009,0.0,0.018,14197122,0.0,0.0,0.0,31.0,0.008,0.005,0.0,0.013000000000000001,14197122,0.027,0.027,0.027,268.0,0.027,0.027,1.4348906999999998e-08,0.135,14197122,0.0,0.001,0.002,108.0,0.008,0.007,0.0,0.018,14197122,0.0,0.0,0.0,36.0,0.06428571428571428,0.04285714285714286,0.0,0.10714285714285714,14197122
mobilevit-small,"mobilevit_s,sup,in1k",TRADES_v2,supervised,hybrid,small,FFT (5 epochs),715.0,0,0,150.0,156.0,146.0,0.0,0.8911587301587302,0.0,0.0,0.0,80.0,0.224,0.163,0.0,0.387,1281167,0.0,0.0,0.0,104.0,0.02266666666666667,0.017,0.0,0.03966666666666667,1281167,0.0,0.0,0.0,84.0,0.016,0.015,0.0,0.031,1281167,0.0,0.008,0.004,212.0,0.045,0.037,0.0,0.094,1281167,0.0,0.0,0.0,106.0,0.016,0.01,0.0,0.026000000000000002,1281167,0.0,0.0,0.0,129.0,0.19285714285714287,0.12063492063492064,0.0,0.3134920634920635,1281167
vit_base_patch16_224.augreg_in21k,"vit_b,sup,in22k",CLASSIC_AT,supervised,fully attention,large,FFT (5 epochs),734.0,0,0,149.0,118.0,147.0,8.681801244444445e-06,0.7851269841269841,0.096,0.07333333333333333,0.101,177.0,0.11,0.111,8.681798400000001e-06,0.4913333333333333,14197122,0.0,0.0,0.0,23.0,0.009,0.01,0.0,0.019,14197122,0.0,0.001,0.007,164.0,0.007,0.009,0.0,0.024,14197122,0.0,0.0,0.0,20.0,0.018,0.024,0.0,0.041999999999999996,14197122,0.005,0.005,0.005333333333333333,164.0,0.005333333333333333,0.004,2.8444444444444447e-12,0.024666666666666667,14197122,0.0,0.0031746031746031746,0.04126984126984127,186.0,0.07301587301587302,0.06666666666666667,0.0,0.18412698412698414,14197122
convnext_base.fb_in22k_ft_in1k,"convnext_b,sup,in22k-in1k",CLASSIC_AT,supervised (multistep),fully convolutional,large,FFT (5 epochs),600.0,0,0,157.0,124.0,148.0,6.590815231999999e-06,0.7804285714285714,0.092,0.092,0.092,137.0,0.092,0.092,6.590815231999999e-06,0.45999999999999996,15478289,0.002,0.001,0.0,144.0,0.011,0.009333333333333334,0.0,0.023333333333333334,15478289,0.0,0.0,0.0,73.0,0.012,0.013333333333333334,0.0,0.025333333333333333,15478289,0.0,0.0,0.0,25.0,0.016,0.02666666666666667,0.0,0.04266666666666667,15478289,0.0,0.0,0.0,126.0,0.021,0.02,0.0,0.041,15478289,0.0,0.0,0.0,95.0,0.09761904761904762,0.09047619047619047,0.0,0.1880952380952381,15478289
swin_tiny_patch4_window7_224.ms_in1k,"swin_t,sup,in1k",CLASSIC_AT,supervised,fully attention,medium,FFT (5 epochs),791.0,0,0,147.0,125.0,149.0,6.4633461759999985e-06,0.7648095238095236,0.092,0.09,0.092,136.0,0.092,0.092,6.447536639999999e-06,0.45799999999999996,1281167,0.0,0.0,0.0,6.0,0.007,0.006,0.0,0.013000000000000001,1281167,0.007,0.0,0.0,104.0,0.007,0.005333333333333333,0.0,0.019333333333333334,1281167,0.028,0.02666666666666667,0.027,295.0,0.028,0.028,1.5805440000000003e-08,0.13766666666666666,1281167,0.008,0.0026666666666666666,0.003,199.0,0.008,0.008,4.096000000000001e-12,0.029666666666666668,1281167,0.0,0.0,0.0,51.0,0.05476190476190476,0.05238095238095238,0.0,0.10714285714285715,1281167
vit_base_patch16_clip_224.laion2b,"vit_b,clip,laion2b",CLASSIC_AT,self-supervised (multimodal),fully attention,large,FFT (5 epochs),1614.0,0,0,97.0,132.0,150.0,9.743411693928313e-07,0.7363333333333333,0.0013333333333333333,0.005,0.006,66.0,0.014,0.012,6.7200000000000004e-12,0.03833333333333333,2320000000,0.009333333333333334,0.01,0.009333333333333334,259.0,0.009333333333333334,0.01,8.130370370370374e-11,0.048,2320000000,0.017,0.018,0.008,371.0,0.024,0.026,1.527552e-09,0.093,2320000000,0.027,0.029333333333333333,0.032,321.0,0.032,0.026,2.1086207999999998e-08,0.14633333333333334,2320000000,0.008,0.008,0.008,278.0,0.008,0.012,4.915200000000001e-11,0.044,2320000000,0.04523809523809524,0.04523809523809524,0.030952380952380953,319.0,0.1261904761904762,0.11904761904761904,9.515902336891276e-07,0.3666666666666667,2320000000
vit_base_patch16_224.mae,"vit_b,mae,in1k",TRADES_v2,self-supervised,fully attention,large,FFT (5 epochs),693.0,0,0,151.0,133.0,151.0,5.56315820788957e-07,0.6669047619047619,0.0,0.0,0.0,52.0,0.115,0.109,0.0,0.224,1281167,0.0,0.0,0.0,14.0,0.009,0.008,0.0,0.017,1281167,0.0,0.0,0.0,87.0,0.016,0.016,0.0,0.032,1281167,0.0,0.001,0.004,170.0,0.031,0.029,0.0,0.065,1281167,0.0,0.0,0.0,70.0,0.008,0.009,0.0,0.017,1281167,0.02619047619047619,0.04047619047619048,0.06428571428571428,300.0,0.09523809523809523,0.08571428571428572,5.56315820788957e-07,0.3119047619047619,1281167
deit_tiny_patch16_224.fb_in1k,"deit_t,sup,in1k",CLASSIC_AT,supervised,fully attention,small,FFT (5 epochs),1158.0,0,0,133.0,145.0,152.0,1.2695604000000001e-08,0.6436666666666666,0.0,0.0,0.0,16.0,0.056,0.07,0.0,0.126,1281167,0.009,0.007,0.006,228.0,0.01,0.009,3.4019999999999996e-11,0.041,1281167,0.003,0.006,0.0026666666666666666,253.0,0.010666666666666666,0.012,6.144e-12,0.034333333333333334,1281167,0.027,0.027,0.021,281.0,0.031,0.02666666666666667,1.2655440000000001e-08,0.13266666666666665,1281167,0.005333333333333333,0.002,0.0,168.0,0.008,0.011,0.0,0.026333333333333334,1281167,0.002380952380952381,0.02142857142857143,0.0,212.0,0.15714285714285714,0.10238095238095238,0.0,0.2833333333333333,1281167
mobilenetv3_large_100.ra_in1k,"mobilenet_v3,sup,in1k",CLASSIC_AT,supervised,fully convolutional,small,FFT (5 epochs),627.0,0,0,155.0,156.0,153.0,0.0,0.5825714285714285,0.0,0.0,0.0,9.0,0.016,0.015,0.0,0.031,1281167,0.0,0.0,0.0,123.0,0.025,0.032,0.0,0.057,1281167,0.0,0.0,0.0,152.0,0.158,0.11,0.0,0.268,1281167,0.0,0.003,0.008,196.0,0.033,0.032,0.0,0.07600000000000001,1281167,0.0,0.0,0.0,102.0,0.013,0.009,0.0,0.022,1281167,0.0,0.0,0.0,45.0,0.08571428571428572,0.04285714285714286,0.0,0.12857142857142856,1281167
vit_base_patch16_224.augreg_in21k_ft_in1k,"vit_b,sup,ink22k-in1k",TRADES_v2,supervised (multistep),fully attention,large,FFT (5 epochs),826.0,0,0,145.0,137.0,154.0,2.693397117235327e-07,0.5341904761904762,0.0,0.0,0.0,12.0,0.027,0.042,0.0,0.069,15478289,0.0,0.0,0.0,83.0,0.012,0.013,0.0,0.025,15478289,0.0,0.0013333333333333333,0.008,198.0,0.014,0.011,0.0,0.03433333333333333,15478289,0.0,0.0,0.0,126.0,0.065,0.072,0.0,0.137,15478289,0.002,0.006,0.006,161.0,0.006,0.006,2.5920000000000003e-12,0.026000000000000002,15478289,0.047619047619047616,0.05238095238095238,0.047619047619047616,246.0,0.047619047619047616,0.047619047619047616,2.693371197235327e-07,0.24285714285714285,15478289
efficientnet-b0,"efficientnet_b0,sup,in1k",CLASSIC_AT,supervised,fully convolutional,small,FFT (5 epochs),803.0,0,0,146.0,146.0,155.0,1.1342655999999999e-08,0.5146666666666666,0.004,0.014666666666666666,0.015,123.0,0.108,0.118,1.1214719999999998e-08,0.25966666666666666,1281167,0.008,0.008,0.008,281.0,0.012,0.012,7.372800000000001e-11,0.048,1281167,0.0,0.0,0.0,14.0,0.004,0.004,0.0,0.008,1281167,0.0,0.0,0.0,42.0,0.028,0.026,0.0,0.054,1281167,0.007,0.008,0.008,299.0,0.011,0.011,5.420799999999999e-11,0.045,1281167,0.0,0.0,0.0,44.0,0.05,0.05,0.0,0.1,1281167
efficientnet-b0,"efficientnet_b0,sup,in1k",TRADES_v2,supervised,fully convolutional,small,FFT (5 epochs),974.0,0,0,142.0,147.0,156.0,3.859696e-09,0.5091428571428571,0.005,0.006,0.014,101.0,0.086,0.106,3.82872e-09,0.217,1281167,0.002,0.002,0.002,233.0,0.013,0.014,1.4559999999999999e-12,0.033,1281167,0.005,0.005,0.006,253.0,0.012,0.008,1.44e-11,0.036000000000000004,1281167,0.0,0.0,0.0,111.0,0.039,0.042,0.0,0.081,1281167,0.005,0.007,0.006,225.0,0.009,0.008,1.512e-11,0.035,1281167,0.0,0.0,0.0,51.0,0.05476190476190476,0.05238095238095238,0.0,0.10714285714285715,1281167
coatnet_2_rw_224.sw_in12k,"coatnet_2,sup,in12k",CLASSIC_AT,supervised,hybrid,large,FFT (5 epochs),535.0,0,0,158.0,153.0,157.0,3.3706666666666666e-12,0.47950793650793655,0.0,0.0,0.051,55.0,0.092,0.087,0.0,0.22999999999999998,9000000,0.001,0.004,0.002,154.0,0.008,0.01,6.400000000000001e-13,0.025,9000000,0.0,0.0,0.0,10.0,0.002,0.004,0.0,0.006,9000000,0.0,0.0,0.0,55.0,0.032,0.021333333333333333,0.0,0.05333333333333333,9000000,0.006,0.0013333333333333333,0.008,193.0,0.008,0.005333333333333333,2.7306666666666665e-12,0.028666666666666663,9000000,0.0,0.0,0.0,68.0,0.06666666666666667,0.06984126984126984,0.0,0.13650793650793652,9000000
convnext_base.clip_laion2b_augreg_ft_in12k_in1k,"convnext_b,hybrid,laion2b-in12k-in1k",CLASSIC_AT,hybrid,fully convolutional,large,FFT (5 epochs),1256.0,1,1,123.0,141.0,158.0,2.1302510281456458e-07,0.47749206349206347,,,0.617,,0.879,,,,2330281167,0.01,0.004,0.012,284.0,0.012,0.01,5.7600000000000007e-11,0.048,2330281167,0.006,0.006,0.008,254.0,0.008,0.006,1.3824e-11,0.033999999999999996,2330281167,0.027,0.027,0.027,253.0,0.027,0.02,1.062882e-08,0.128,2330281167,0.006666666666666667,0.008,0.008,228.0,0.008,0.006666666666666667,2.275555555555556e-11,0.037333333333333336,2330281167,0.047619047619047616,0.05238095238095238,0.04126984126984127,237.0,0.04126984126984127,0.047619047619047616,2.0230210325900903e-07,0.23015873015873015,2330281167
