backbone,ft_type,freeze_epochs,dataset,pruning_strategy,pruning_ratio,batch_strategy,aug,iterations,delta,batch_size,sample_size,loss_function,init_lr,sched,momentum,weight_decay,seed,log_dir,statedict_dir,data_dir,task,num_workers,epsilon,step_size,perturb_steps,beta,distance,unsup_fraction,exp,timestamp,clean_acc,robust_acc,id,nat_zero_mean,nat_dormant_mean,nat_overactive_mean,adv_zero_mean,adv_dormant_mean,adv_overactive_mean
robust_convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/04/48/12,0.0476267880364109,0.0440507152145643,f2383a11efc701ae5289678965becefe,0.0098226313426133,0.1821733273462056,0.0612707678491243,0.0098226313426133,0.1821733273462056,0.0612707678491243
convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/03/57/41,0.0118660598179453,0.0029258777633289,52e1e7ddd022e37c5ef843929609d21f,0.2024690732103021,0.3386229973636179,0.0755678361387142,0.2001368890691543,0.3401693368485094,0.0755678361387142
robust_convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/06/40/03,0.6152470741222367,0.5156046814044213,4d7dd225d7aedd554be7929f6acc19d9,0.0368839991888055,0.1573463800446157,0.0532092881768404,0.0353123098762928,0.154887446765362,0.052575542486311
convnext_tiny.fb_in22k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/06/48/15,0.0850130039011703,0.0281209362808842,3c7e5d99691283dd7764b7df29e8c7e7,0.5223675210891444,0.6050385955769795,0.0808797185942741,0.501595935250627,0.5906263231606032,0.0808634335406963
random_convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/06/34/46,0.0110533159947984,0.0047139141742522,5042004e7e12a4dbed42f873f7bb608f,0.0012421415534374,0.0202545122693165,0.0526008923139322,0.0012421415534374,0.0202545122693165,0.0526008923139322
deit_small_patch16_224.fb_in1k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/06/31/33,0.0,0.0,3ae1db788240fce7759542e2fe3b9621,0.1538895629226342,0.227555838875449,0.0541855109205704,0.1538895629226342,0.227555838875449,0.0541855109205704
robust_deit_small_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/06/49/27,0.0,0.0,ebc942e2661d9e0b0f87fa3fa7ced179,0.2091309557958961,0.3078066610144103,0.0618583387750986,0.2091309557958961,0.3078066610144103,0.0618583387750986
random_deit_small_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/06/58/01,0.0004876462938881,0.0,0c8faded8104e3d3d6fb99524b138ecf,0.0005750567102105,0.0177734009776575,0.0218913773067129,0.0005750567102105,0.0177734009776575,0.0218913773067129
vit_base_patch16_224.augreg_in1k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/07/09/36,-1.0,-1.0,fe9b70f4b4046b33515a82f225549e2b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
robust_vit_base_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/08/45/35,0.1267880364109233,0.1067945383615084,ffa1a5ac3e7e25230b99f5aa0940de84,0.2640205575466401,0.3478733532349317,0.0655248163353024,0.2640205575466401,0.3478733532349317,0.0655248163353024
vit_base_patch16_224.augreg_in21k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/07/24/28,0.0380364109232769,0.0084525357607282,72a37dcc2e2271506d46fd461d718791,0.4209458667854254,0.5052477515922154,0.0715644978704151,0.4209458667854254,0.5052477515922154,0.0715644978704151
random_vit_base_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/07/43/49,0.0461638491547464,0.0217815344603381,0c24eac158446202e53e113218ddc450,0.0139849432153352,0.0971352890537455,0.056284427186928,0.0137998802575197,0.0961219940158132,0.0556418546964655
convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/07/39/38,-1.0,-1.0,d325eaf87b99f8d7a8a36908c4906b69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
convnext_base.fb_in22k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/07/39/08,-1.0,-1.0,e01544923f8485b37f01af0d6b6a3108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
robust_convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/07/46/44,-1.0,-1.0,25e93bfb7c467632f0e63726da7d8187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
random_convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/08/30/09,0.027633289986996,0.0136540962288686,0710000c7d983219ea6bd6939c66df23,0.0005276156264032,0.0357543780871127,0.0663336326897171,0.0005276156264032,0.0357543780871127,0.0663336326897171
convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/08/29/33,0.0180429128738621,0.0172301690507152,44eec3a63e59050f2e036eaac669b704,0.3177600892313932,0.4492242952747921,0.0880146015007097,0.3177600892313932,0.4492242952747921,0.0880146015007097
robust_convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/08/40/09,0.0177178153446033,0.016742522756827,c94e7ef80862df2e650e64bb0fe1328e,0.2712431555465422,0.4583755830460352,0.0814996958020685,0.2712431555465422,0.4583755830460352,0.0814996958020685
convnext_tiny.fb_in22k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/09/01/52,-1.0,-1.0,2f66101d077533e95a1cbde6e0095373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
random_convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/09/11/41,0.0274707412223667,0.0120286085825747,f5ce16035b1ee499c7d59dd76f4f90e5,0.0013181910363009,0.0497363617927398,0.0585074021496653,0.0013181910363009,0.0497363617927398,0.0585074021496653
deit_small_patch16_224.fb_in1k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/09/10/19,0.0,0.0,fc9b5de2d97f1b6b6d989d91fb4baf94,0.1538895629226342,0.227555838875449,0.0541855109205704,0.1538895629226342,0.227555838875449,0.0541855109205704
robust_deit_small_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/09/25/10,0.0,0.0,de22e29e401ff98b255df828d303fb10,0.2091309557958961,0.3078066610144103,0.0618583387750986,0.2091309557958961,0.3078066610144103,0.0618583387750986
random_deit_small_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/09/32/15,0.0008127438231469,0.0,d03edf96bc858376f2ee5e2080c6500f,0.0006431909565203,0.0161803690642741,0.0207169411535498,0.0004830586506445,0.0149849143986661,0.0200380156664098
vit_base_patch16_224.augreg_in1k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/10/43/12,-1.0,-1.0,9a6325184a60971d37c563a41fc4f6b1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
vit_base_patch16_224.augreg_in21k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/11/06/42,-1.0,-1.0,c81febf803f340a890bf62e43c78a3a7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
robust_vit_base_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/11/06/42,-1.0,-1.0,1428094c7131b07dee7e8cc6f51c44be,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
robust_convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/11/08/45,-1.0,-1.0,913bb049644c5413a9d895799850ad2c,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/11/08/43,-1.0,-1.0,c14980cae48dd8417e0930a26aa7514b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
convnext_base.fb_in22k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/11/08/50,-1.0,-1.0,0606c31f4590003c69061eab1e460257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
random_vit_base_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/13/04/48,0.3407022106631989,0.1495448634590377,45905fddfafb3d19050bcb4cd8a9b1e4,0.0048262773306336,0.0418116838994339,0.0258145615618805,0.0042411191809731,0.0383932129364958,0.0228906524986084
random_convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/11/33/48,0.0729843953185955,0.0131664499349804,e1c07fac05b2eae37d1024cbaa287651,0.0373259991019308,0.0447013920071845,0.0261787157611136,0.0373259991019308,0.0447462954647507,0.0255949708127525
convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/11/00/56,-1.0,-1.0,aa46745e75e83809a97827f393ac9c8c,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
robust_convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/14/02/38,-1.0,-1.0,4ef7a8ba3da72412ab4f1aba049438e7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
convnext_tiny.fb_in22k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/19/32/57,-1.0,-1.0,f784500265b2a88b7655315668202b26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
random_convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/20/03/58,0.0669700910273081,0.0123537061118335,3342a01678db71587626b7fbd96cd32b,0.0791675116609207,0.0939971608193064,0.0292283512472115,0.0791928614885418,0.0940732103021699,0.028721354694788
deit_small_patch16_224.fb_in1k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/22/33/46,0.0,0.0,53c08d1bd7a30d64314075efaa0219af,0.1538895629226342,0.227555838875449,0.0541855109205704,0.1538895629226342,0.227555838875449,0.0541855109205704
robust_deit_small_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/28/12/41/43,0.0,0.0,c5d73e166fabb7a5d74228899e3a398c,0.2091309557958961,0.3078066610144103,0.0618583387750986,0.2091309557958961,0.3078066610144103,0.0618583387750986
random_deit_small_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/29/02/34/03,0.0035760728218465,0.0,924778a13026705e134e70ed400dbf5b,0.0008953519165946,0.0168670655880386,0.0196515748648206,0.0008953519165946,0.0168670655880386,0.0196515748648206
vit_base_patch16_224.augreg_in1k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/30/08/44/05,-1.0,-1.0,08e173e066b23d699293fa177e9b17de,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
vit_base_patch16_224.augreg_in21k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/30/09/34/36,-1.0,-1.0,b0af9173135528797181e812ea776516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
random_vit_base_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/30/15/04/58,0.3182704811443433,0.1789661898569571,68e00b903c55ba65f0be80a76841693b,0.0058288329954663,0.0490691747804517,0.0314754503438312,0.0055612206683549,0.046583147592153,0.0300406272626115
robust_vit_base_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/01/03/41/40,-1.0,-1.0,f3ba74086a6e3b2762ff06f996682165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/01/06/27/06,-1.0,-1.0,cc1c8e070f9842a323a0d7534dad7804,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
convnext_base.fb_in22k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/01/13/37/51,-1.0,-1.0,0394e20fb70392047734bb9ea5f9af92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
robust_convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/01/18/48/21,-2.0,-2.0,cc390df2b3514db49c39535a2e6d7c01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
random_convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/02/03/36/48,0.1349154746423927,0.0687581274382314,7dba219af9085ab9f1baf306fbd2caf7,0.0403008531656937,0.0650089806915132,0.0293668612483161,0.0403008531656937,0.0629995509654243,0.028300404131118
convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/02/06/21/36,0.0180429128738621,0.0180429128738621,d57e0a22d2bb9b2cdc300c127b85df84,0.3371780571892111,0.4698337051308051,0.0897890894341918,0.3371780571892111,0.4698337051308051,0.0897890894341918
robust_convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/02/06/15/14,-1.0,-1.0,0ba53977e39f06b23e0152fc59c5a217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
convnext_tiny.fb_in22k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/02/08/34/18,-1.0,-1.0,39d45d5c74cca066218284223654d6b4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
random_convnext_tiny,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/02/16/43/28,0.1214239271781534,0.0609557867360208,b49252fa259fbc422fc70a3a89f9d497,0.0910565808152504,0.1134404786047454,0.032549178665585,0.0910565808152504,0.1127560332589738,0.0319661326302981
deit_small_patch16_224.fb_in1k,full_fine_tuning,10,CIFAR100,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/12/02/18/04/42,-2.0,-2.0,4a953f2c349b075c1682cfcfb4ad4b60,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
robust_deit_small_patch16_224,full_fine_tuning,10,CIFAR100,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.01568627450980392,0.00784313725490196,10,1.0,Linf,0.3,RQ1,24/12/02/19/09/09,-2.0,-2.0,2c22c25ea88cc5c6c89eb3ea03ac54d2,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
