,clean_acc,robust_acc,backbone,dataset,loss_function,zero_adv_train0,dormant_adv_train0,overactive_adv_train0,zero_adv_train5,dormant_adv_train5,overactive_adv_train5,zero_adv_val0,dormant_adv_val0,overactive_adv_val0,zero_adv_val5,dormant_adv_val5,overactive_adv_val5
143,0.8653333333333333,0.5208333333333334,vit_base_patch16_224.augreg_in1k,oxford-iiit-pet,TRADES_v2,0.01254940357496806,0.0172419969193662,0.0344839938387324,0.07114114795400542,0.042018412160145194,0.04540949742683495,0.034442202294952776,0.03981838589117482,0.04492590956309926,0.014880774695817264,0.018033051140909147,0.03414966148849539
144,0.13066666666666665,0.028,vit_base_patch16_224.augreg_in1k,stanford_cars,CLASSIC_AT,0.013979596701148877,0.023883300757973017,0.038458788196596275,0.05329646755970825,0.047766601515946035,0.04670591600324164,0.020468846832244838,0.058018901654192684,0.04384861991705201,0.013517781379606235,0.025727582590456214,0.038303856604852936
145,0.010666666666666666,0.0,vit_base_patch16_224.augreg_in1k,fgvc-aircraft-2013b,CLASSIC_AT,0.023457261490001432,0.027502028349162412,0.043800410442418745,0.5099747052927982,0.05935904166467809,0.049217295852622536,0.54746337040042,0.08305493246790435,0.06779160502076075,0.021643678709492672,0.02958705197346442,0.04456402424473822
146,0.5306666666666666,0.28933333333333333,vit_base_patch16_224.augreg_in1k,dtd,CLASSIC_AT,0.05881159039625593,0.013705989804080755,0.03280841461813059,0.06864933917549158,0.0381212765195382,0.04384006494824437,0.0633842333361191,0.035629007032080134,0.04374455282417412,0.01683699662125861,0.013959693883642354,0.034566434651798615
147,0.5306666666666666,0.28933333333333333,vit_base_patch16_224.augreg_in1k,dtd,CLASSIC_AT,0.05881159039625593,0.013705989804080755,0.03280841461813059,0.06864933917549158,0.0381212765195382,0.04384006494824437,0.0633842333361191,0.035629007032080134,0.04374455282417412,0.01683699662125861,0.013959693883642354,0.034566434651798615
148,0.7793333333333333,0.5553333333333333,vit_base_patch16_224.augreg_in1k,oxford-iiit-pet,CLASSIC_AT,0.013743447682957408,0.01700318809776833,0.03428100634037421,0.08360696844141423,0.04218557833526371,0.048478190784367575,0.07882482178891688,0.04735877443312756,0.04755877682121577,0.014973313114186438,0.01767483790851234,0.034164587039845255
149,0.264,0.0033333333333333335,vit_base_patch16_224.augreg_in21k,stanford_cars,TRADES_v2,0.05687181198455451,0.050591123611574584,0.05013824665109406,0.07747771368641845,0.06476140534871526,0.054297563998665206,0.06793154407207895,0.06410890499118081,0.05251585069361682,0.06071232778757687,0.04860084854841017,0.04989989035610431
151,0.01,0.01,vit_base_patch16_224.augreg_in21k,fgvc-aircraft-2013b,TRADES_v2,0.14112537584116833,0.03444614136400515,0.04578103374218489,0.5220374170763137,0.08176633417649024,0.07111153534100129,0.43672147186560395,0.10758602586741756,0.07713990836634373,0.10257481028969599,0.04867143129862072,0.047889920297809384
152,0.4166666666666667,0.04683333333333333,vit_base_patch16_224.augreg_in21k,dtd,TRADES_v2,0.13604508172256116,0.033202402129920365,0.043828125932735586,0.16656120536300575,0.037595959837151825,0.047027782089088935,0.10146372330137657,0.04142838381547058,0.04785157415919483,0.1000459652097088,0.04178058477297962,0.045804032999438866
153,0.4166666666666667,0.04683333333333333,vit_base_patch16_224.augreg_in21k,dtd,TRADES_v2,0.13604508172256116,0.033202402129920365,0.043828125932735586,0.16656120536300575,0.037595959837151825,0.047027782089088935,0.10146372330137657,0.04142838381547058,0.04785157415919483,0.1000459652097088,0.04178058477297962,0.045804032999438866
154,0.4166666666666667,0.04683333333333333,vit_base_patch16_224.augreg_in21k,dtd,TRADES_v2,0.13604508172256116,0.033202402129920365,0.043828125932735586,0.16656120536300575,0.037595959837151825,0.047027782089088935,0.10146372330137657,0.04142838381547058,0.04785157415919483,0.1000459652097088,0.04178058477297962,0.045804032999438866
155,0.6573333333333333,0.09066666666666667,vit_base_patch16_224.augreg_in21k,flowers-102,TRADES_v2,0.14282816713198274,0.033932278616937504,0.04607822082229699,0.14320996492232801,0.03555491922590498,0.04609015200324528,0.10786085856778103,0.045615887560550746,0.04789176032643711,0.10793841124394493,0.04563676712721025,0.047793328083613716
156,0.6766666666666666,0.03883333333333333,vit_base_patch16_224.augreg_in21k,oxford-iiit-pet,TRADES_v2,0.1381270224122079,0.0332063666431838,0.04359455038269114,0.14445545618455147,0.03426906589929432,0.04722444447097876,0.11286104908715328,0.038078066603780346,0.04778564520173375,0.1108968465295108,0.03625117911855664,0.04583039797490119
157,0.006666666666666667,0.0006666666666666666,vit_base_patch16_224.augreg_in21k,stanford_cars,CLASSIC_AT,0.06275921247080135,0.0479930399961863,0.050424274205081755,0.3773656862277733,0.07661963102445536,0.06650140630214044,0.34107594031558375,0.10444772846450875,0.0683278114124994,0.06068253325070315,0.04921461600800877,0.049953520522477
158,0.012,0.002,vit_base_patch16_224.augreg_in21k,fgvc-aircraft-2013b,CLASSIC_AT,0.1446212952799122,0.03090249606261633,0.04580489667350737,0.3919128525748103,0.09113253472056508,0.06468047534959194,0.31268195485133393,0.11733701617906743,0.0668609506991839,0.10250918722855916,0.04889514627976901,0.04791378322913187
159,0.5306666666666666,0.277,vit_base_patch16_224.augreg_in21k,dtd,CLASSIC_AT,0.1406416026934419,0.029202831934478684,0.0439475160878234,0.20851490586086271,0.04866342721379195,0.050406523478074,0.1340572356403491,0.06731813894626248,0.05606263207535907,0.1000459652097088,0.04161642330973388,0.045786124476175694
160,0.5306666666666666,0.277,vit_base_patch16_224.augreg_in21k,dtd,CLASSIC_AT,0.1406416026934419,0.029202831934478684,0.0439475160878234,0.20851490586086271,0.04866342721379195,0.050406523478074,0.1340572356403491,0.06731813894626248,0.05606263207535907,0.1000459652097088,0.04161642330973388,0.045786124476175694
161,0.5306666666666666,0.277,vit_base_patch16_224.augreg_in21k,dtd,CLASSIC_AT,0.1406416026934419,0.029202831934478684,0.0439475160878234,0.20851490586086271,0.04866342721379195,0.050406523478074,0.1340572356403491,0.06731813894626248,0.05606263207535907,0.1000459652097088,0.04161642330973388,0.045786124476175694
165,0.3373333333333333,0.025333333333333333,vit_base_patch16_224.dino,stanford_cars,TRADES_v2,0.08988415884063498,0.0653930495304381,0.043678791056871814,0.12320636888020213,0.05794441531200839,0.04509701101206083,0.11371084997854794,0.06251787672212424,0.045028483577251276,0.0979674166944749,0.05968441626543357,0.04402738713829432
167,0.18933333333333333,0.03866666666666667,vit_base_patch16_224.dino,fgvc-aircraft-2013b,TRADES_v2,0.18293323151815968,0.06088626926931704,0.04215386818116738,0.25128859829141414,0.06954851333937861,0.04128287118789672,0.13639753257290124,0.0931071922875006,0.046992077506800935,0.09637641387868086,0.0670071111535341,0.04555135302820598
168,0.6633333333333333,0.298,vit_base_patch16_224.dino,flowers-102,TRADES_v2,0.1851480659555683,0.05725773737084497,0.039062686424702314,0.20796048392869926,0.05712649438041378,0.041866513947550525,0.12686722981840742,0.05911005321306703,0.0456636122843439,0.10444854081657003,0.05818240389433746,0.04289856109957764
169,0.6633333333333333,0.298,vit_base_patch16_224.dino,flowers-102,TRADES_v2,0.1851480659555683,0.05725773737084497,0.039062686424702314,0.20796048392869926,0.05712649438041378,0.041866513947550525,0.12686722981840742,0.05911005321306703,0.0456636122843439,0.10444854081657003,0.05818240389433746,0.04289856109957764
170,0.6633333333333333,0.298,vit_base_patch16_224.dino,flowers-102,TRADES_v2,0.1851480659555683,0.05725773737084497,0.039062686424702314,0.20796048392869926,0.05712649438041378,0.041866513947550525,0.12686722981840742,0.05911005321306703,0.0456636122843439,0.10444854081657003,0.05818240389433746,0.04289856109957764
171,0.6633333333333333,0.298,vit_base_patch16_224.dino,flowers-102,TRADES_v2,0.1851480659555683,0.05725773737084497,0.039062686424702314,0.20796048392869926,0.05712649438041378,0.041866513947550525,0.12686722981840742,0.05911005321306703,0.0456636122843439,0.10444854081657003,0.05818240389433746,0.04289856109957764
172,0.8213333333333334,0.3466666666666667,vit_base_patch16_224.dino,oxford-iiit-pet,TRADES_v2,0.17343490668545297,0.06358284875043284,0.039236289388530014,0.21104729608711745,0.0678694670981146,0.043618431264850925,0.13500459706981577,0.0558633535922817,0.04718265292719913,0.11037445223226545,0.05006626944799341,0.04330499468650372
173,0.8213333333333334,0.3466666666666667,vit_base_patch16_224.dino,oxford-iiit-pet,TRADES_v2,0.17343490668545297,0.06358284875043284,0.039236289388530014,0.21104729608711745,0.0678694670981146,0.043618431264850925,0.13500459706981577,0.0558633535922817,0.04718265292719913,0.11037445223226545,0.05006626944799341,0.04330499468650372
174,0.226,0.09733333333333333,vit_base_patch16_224.dino,stanford_cars,CLASSIC_AT,0.10015731515469324,0.05668112694856271,0.04389331172236259,0.17896982409305429,0.04117604995947943,0.04585975115602803,0.13645004052057014,0.07183164894884873,0.046282833579634836,0.09795251942603804,0.059961505458359154,0.04398567478667111
175,0.14533333333333334,0.056666666666666664,vit_base_patch16_224.dino,fgvc-aircraft-2013b,CLASSIC_AT,0.19268123896339426,0.05438362048394025,0.042332840166086,0.24414165036033025,0.059991409344723905,0.04152150050112156,0.12321028015081373,0.08187670023385672,0.045133751730062524,0.0963883453443421,0.06703097408485659,0.04568558201689495
176,0.14533333333333334,0.056666666666666664,vit_base_patch16_224.dino,fgvc-aircraft-2013b,CLASSIC_AT,0.19268123896339426,0.05438362048394025,0.042332840166086,0.24414165036033025,0.059991409344723905,0.04152150050112156,0.12321028015081373,0.08187670023385672,0.045133751730062524,0.0963883453443421,0.06703097408485659,0.04568558201689495
177,0.14533333333333334,0.056666666666666664,vit_base_patch16_224.dino,fgvc-aircraft-2013b,CLASSIC_AT,0.19268123896339426,0.05438362048394025,0.042332840166086,0.24414165036033025,0.059991409344723905,0.04152150050112156,0.12321028015081373,0.08187670023385672,0.045133751730062524,0.0963883453443421,0.06703097408485659,0.04568558201689495
178,0.522,0.30533333333333335,vit_base_patch16_224.dino,dtd,CLASSIC_AT,0.08987690875010447,0.05075275492782865,0.04815004954691436,0.127162454184028,0.060697954846643344,0.0523048269439702,0.12183466851323439,0.0714967943743359,0.05219140629663678,0.07961830967418426,0.05741472558172853,0.048376890841581206
179,0.078,0.02,vit_base_patch16_224.mae,stanford_cars,TRADES_v2,0.029115221432998044,0.03953139152405015,0.05392811174143109,0.05351098822519903,0.0625208561758116,0.06162702006960004,0.029523406588167992,0.06008962196691615,0.06266684940649282,0.021216689707775183,0.03914704199837918,0.05449718739571912
181,0.03666666666666667,0.012666666666666666,vit_base_patch16_224.mae,fgvc-aircraft-2013b,TRADES_v2,0.2574810289695986,0.043907793633369926,0.05048203121271417,0.3316470195198778,0.06365436930272515,0.05367966400992698,0.18300780317854246,0.094446499307975,0.063239750870997,0.03831790197107813,0.04681907125471293,0.05669832482222116
182,0.3333333333333333,0.142,vit_base_patch16_224.mae,dtd,TRADES_v2,0.32774985374706,0.03692737496866008,0.0460368438018601,0.3763416468677993,0.04719492830621187,0.04660991654628159,0.11613080385391421,0.05764753638414976,0.05669838465120166,0.04704270585847491,0.03898088563617044,0.05274060101004071
183,0.3333333333333333,0.142,vit_base_patch16_224.mae,dtd,TRADES_v2,0.32774985374706,0.03692737496866008,0.0460368438018601,0.3763416468677993,0.04719492830621187,0.04660991654628159,0.11613080385391421,0.05764753638414976,0.05669838465120166,0.04704270585847491,0.03898088563617044,0.05274060101004071
184,0.612,0.1375,vit_base_patch16_224.mae,oxford-iiit-pet,TRADES_v2,0.26450465080180063,0.030460065194808296,0.04809609666981098,0.33540698993420814,0.04884834445784427,0.04977969886207596,0.0822188921658766,0.04990805860368482,0.05842457820391885,0.03946315776904799,0.02895855472901169,0.05351407180981266
185,0.612,0.1375,vit_base_patch16_224.mae,oxford-iiit-pet,TRADES_v2,0.26450465080180063,0.030460065194808296,0.04809609666981098,0.33540698993420814,0.04884834445784427,0.04977969886207596,0.0822188921658766,0.04990805860368482,0.05842457820391885,0.03946315776904799,0.02895855472901169,0.05351407180981266
186,0.04,0.016666666666666666,vit_base_patch16_224.mae,stanford_cars,CLASSIC_AT,0.030771797683176814,0.03848262382609525,0.05399961862992802,0.060947704628879246,0.054059207703675456,0.06165085569909901,0.03264289459884635,0.05944903942413119,0.06057825237164514,0.021326929494207943,0.039331768126996236,0.054598488821089766
187,0.318,0.19266666666666668,vit_base_patch16_224.mae,dtd,CLASSIC_AT,0.03709452118578302,0.040162848171539776,0.05292565575042682,0.09399586910063396,0.05815494454327296,0.057868408171062216,0.03985541852218866,0.07879750235795556,0.06276340452966249,0.02648670590623097,0.039518141334065594,0.05314055802958488
188,0.38466666666666666,0.04533333333333334,vit_base_patch16_224.orig_in21k,stanford_cars,TRADES_v2,0.03233303141535968,0.024920150641178432,0.038208514086857034,0.05161605568003051,0.0570744148352958,0.04251084521142203,0.047578895933641605,0.05773585355389236,0.041739166706392716,0.023844567860037184,0.026940220241216572,0.038428993659722556
189,0.23733333333333334,0.022,vit_base_patch16_224.orig_in21k,fgvc-aircraft-2013b,TRADES_v2,0.03279959910275378,0.02624922445473202,0.04125900825657424,0.048632654035221684,0.058834057175583446,0.04553047296329881,0.03390624254283396,0.053664749677850426,0.04439400085906553,0.03244762086574715,0.03030592277955424,0.042222474108719515
190,0.6846666666666666,0.21533333333333332,vit_base_patch16_224.orig_in21k,dtd,TRADES_v2,0.031519000943182225,0.008476701011234614,0.034718657099535574,0.03246218316837594,0.015138671665134494,0.037786984085292324,0.02970427058584749,0.009966093195955062,0.03601404028223833,0.031480199142778685,0.008243890208813382,0.034963406917465585
191,0.26066666666666666,0.11333333333333333,vit_base_patch16_224.orig_in21k,stanford_cars,CLASSIC_AT,0.03315536063307432,0.025337274157410498,0.038291938790103446,0.08191114077322782,0.05119893216379844,0.04670591600324164,0.04627985412594746,0.07257055346331696,0.04619344996901368,0.023817752776850838,0.02622515135624732,0.03850050054821948
192,0.5893333333333334,0.3353333333333333,vit_base_patch16_224.orig_in21k,dtd,CLASSIC_AT,0.03188911042395444,0.009324371112358076,0.03530366885946585,0.03915997086880216,0.04074785993147005,0.04392363805680584,0.031474229635024296,0.04013598538664502,0.045481679580701775,0.03146229061951551,0.008252844470444966,0.03485297102400936
195,0.506,0.15466666666666667,vit_base_patch16_224.sam_in1k,stanford_cars,TRADES_v2,0.003932878867330886,0.017888639938980787,0.027780426181055442,0.014146446107641703,0.031165085569909903,0.037970157791867284,0.009099251561233732,0.03002395480764647,0.03494601229918482,0.004606235400676932,0.017277851933069552,0.027410973923821327
196,0.27266666666666667,0.073,vit_base_patch16_224.sam_in1k,fgvc-aircraft-2013b,TRADES_v2,0.0039612465995322865,0.02062950412828712,0.03467283921156875,0.008793490192335227,0.03742900777931561,0.04414642294659476,0.005112633035842123,0.033593041569226365,0.04162291795924211,0.003337827518732401,0.02168245597289171,0.03527836109387677
197,0.6086666666666667,0.2813333333333333,vit_base_patch16_224.sam_in1k,dtd,TRADES_v2,0.003939875117897778,0.01511479363411693,0.0277343330268986,0.0038204849628099666,0.015783378502608674,0.02718513831349467,0.003145930586563832,0.013508996048185867,0.02639417853603792,0.003677216776704593,0.014613354982748123,0.027420933869793097
198,0.6086666666666667,0.2813333333333333,vit_base_patch16_224.sam_in1k,dtd,TRADES_v2,0.003939875117897778,0.01511479363411693,0.0277343330268986,0.0038204849628099666,0.015783378502608674,0.02718513831349467,0.003145930586563832,0.013508996048185867,0.02639417853603792,0.003677216776704593,0.014613354982748123,0.027420933869793097
200,0.358,0.206,vit_base_patch16_224.sam_in1k,stanford_cars,CLASSIC_AT,0.004933975306287839,0.017221242313009488,0.02792343995804929,0.0331791962625733,0.028149878438289554,0.04305906468989846,0.010776683987224103,0.03715378748152739,0.041071769080421414,0.004653906659674882,0.01717655050769891,0.02735138485007389
201,0.21466666666666667,0.10933333333333334,vit_base_patch16_224.sam_in1k,fgvc-aircraft-2013b,CLASSIC_AT,0.005285639287930129,0.020736887319238295,0.035424521548226985,0.017491528659380518,0.04019710781272372,0.0502911277621343,0.009372166276905455,0.058091323438171145,0.05147830859542786,0.0034034505798692313,0.02173316470195199,0.03530222402519925
202,0.5393333333333333,0.32266666666666666,vit_base_patch16_224.sam_in1k,dtd,CLASSIC_AT,0.005300922885898829,0.01521030575818718,0.028904356546759154,0.006315739204145226,0.017156365286118507,0.03182941534641053,0.004127914612161081,0.016917584975942885,0.03412469107797371,0.003492162036318485,0.014714836614572763,0.027379147315512362
203,0.474,0.3393333333333333,vit_base_patch16_224.sam_in1k,flowers-102,CLASSIC_AT,0.006299663540697258,0.01872002290786742,0.032047152027107645,0.038633163910563866,0.015200324528121794,0.03525663970219772,0.011808886343570286,0.030266423270575323,0.037374424320519246,0.006621805426301096,0.019212184121984395,0.030722790941847423
204,0.08933333333333333,0.0026666666666666666,vit_base_patch16_224_miil.in21k,stanford_cars,TRADES_v2,0.05311770033846594,0.056764551651809124,0.041926872288697146,0.0462768746722601,0.05842112790198789,0.043428516947132574,0.04087512513705487,0.06342958955046003,0.04362814034418649,0.030843304571673738,0.05837047718930257,0.04288625637603089
205,0.064,0.004,vit_base_patch16_224_miil.in21k,fgvc-aircraft-2013b,TRADES_v2,0.09720565074213716,0.03968405478929032,0.041044241874671886,0.14058845988641244,0.06413162792917482,0.046473058750536915,0.10915203073545554,0.06924127809860163,0.04721579248794922,0.0783599007302057,0.044304514866606214,0.04216878251324393
207,0.7046666666666667,0.3245,vit_base_patch16_224_miil.in21k,flowers-102,TRADES_v2,0.0782924093826807,0.026606533514687284,0.03825136612021858,0.09943446202305105,0.040661464671773215,0.0392058605960818,0.07219855871334145,0.04208425799985683,0.04024387333858305,0.04296119979955616,0.04083446679552342,0.04064655069558785
208,0.7046666666666667,0.3245,vit_base_patch16_224_miil.in21k,flowers-102,TRADES_v2,0.0782924093826807,0.026606533514687284,0.03825136612021858,0.09943446202305105,0.040661464671773215,0.0392058605960818,0.07219855871334145,0.04208425799985683,0.04024387333858305,0.04296119979955616,0.04083446679552342,0.04064655069558785
209,0.008666666666666666,0.008666666666666666,vit_base_patch16_224_miil.in21k,stanford_cars,CLASSIC_AT,0.05874290890022405,0.05329646755970825,0.042224817657434334,0.69069695380655,0.027577823330314152,0.06074510177813796,0.6506262811650856,0.0408930018591791,0.07625613767459599,0.03045001668494065,0.058218525051246604,0.04297563998665205
210,0.02266666666666667,0.002,vit_base_patch16_224_miil.in21k,fgvc-aircraft-2013b,CLASSIC_AT,0.09089390540734024,0.039099412971889465,0.04135445998186417,0.1402663103135589,0.05945449338996802,0.04764234238533861,0.11032728010308786,0.07276404333508328,0.04740371307211378,0.07816303154679521,0.04382725624015654,0.042088245120030544
211,0.2693333333333333,0.1725,vit_base_patch16_224_miil.in21k,dtd,CLASSIC_AT,0.0873219594312253,0.02114399646605141,0.03639011927076493,0.11719337623419573,0.04062846977638224,0.04452058883224489,0.11970952375267135,0.05719683854869328,0.04861865590563402,0.08341790135985387,0.019938155899664512,0.03644384484055445
212,0.2693333333333333,0.1725,vit_base_patch16_224_miil.in21k,dtd,CLASSIC_AT,0.0873219594312253,0.02114399646605141,0.03639011927076493,0.11719337623419573,0.04062846977638224,0.04452058883224489,0.11970952375267135,0.05719683854869328,0.04861865590563402,0.08341790135985387,0.019938155899664512,0.03644384484055445
