,dataset,backbone,loss_function,PairwiseDistance_Mean,PairwiseDistance_Median,PairwiseDistance_25%,PairwiseDistance_75%,PairwiseDistance_Std,std_dev_25%,std_dev_Mean,std_dev_Median,std_dev_75%,std_dev_Std,mean_abs_change_25%,mean_abs_change_Mean,mean_abs_change_Median,mean_abs_change_75%,mean_abs_change_Std
58,dtd,convnext_base,TRADES_v2,3.2841939156349937,1.6212032743322924,0.8698469729258003,4.533989309757313,3.653460316917584,0.6937235676706204,1.5268478482326548,0.9642410516034985,1.4368910160896569,1.474528223715583,0.4004870637934258,0.8950254909898011,0.5200909716017703,0.8791576304334277,0.8532574729961437
59,flowers-102,convnext_base,TRADES_v2,2.1678646473980807,1.7901776369016837,1.0270743445373096,2.93506370889779,1.6484131896081882,1.2028399047711429,1.6206609815094477,1.5889472432541472,1.8497763774850977,0.650913260345648,0.7545825559329363,1.03532615782075,0.9549786860646764,1.1830071069056691,0.5317548815701557
60,oxford-iiit-pet,convnext_base,TRADES_v2,3.0923937814377647,1.7398132043768537,0.9458500011109717,5.914401216145431,2.8586200781206834,1.019972933132865,1.6901409559787774,1.3113415401459012,1.6304222879922052,1.2300038339607162,0.5749904798424761,0.9841840554907155,0.7265578007352524,0.9831192524701338,0.7245643741035561
61,stanford_cars,convnext_base,CLASSIC_AT,6.661745773174846,1.3345427823223779,0.6212398936118844,3.2194929533057164,12.594516950630142,0.13183634272460265,1.6263639848594544,0.1642331396857557,0.8116316419404717,4.311653689260345,0.08976790631403692,0.9914539465208146,0.1997850887110968,0.5808915622898783,2.424990595305087
62,caltech101,convnext_base,CLASSIC_AT,3.7063044236868765,2.0132091070863543,0.8190084604116592,3.675557035737379,5.8458963656116465,0.8637891797465396,1.7897755586890394,1.6993622823910703,1.7605369063887937,2.1100592314245867,0.4831155263460599,1.0291697330963916,0.9936649249150202,1.0284669631566756,1.1893683653971903
63,fgvc-aircraft-2013b,convnext_base,CLASSIC_AT,7.0901715294376135,4.080746723912778,0.2230844498965895,16.79187847013806,8.894003263107251,0.08104070755974069,2.0281747119402027,0.12909197368991512,2.0146369812014493,3.5189341515674153,0.05034318536985111,1.1450423654394792,0.08653390066964273,1.1438737730025044,1.9708262903790887
64,dtd,convnext_base,CLASSIC_AT,3.246322091324875,1.66964870362552,0.6601553374695938,4.826722490742619,3.614411009114358,0.6781608892303379,1.3866441713094693,0.743506474860747,1.320998595392818,1.4530374802404193,0.3514289011853806,0.8001565207426661,0.42506942424368355,0.7963316680691765,0.8415903522998911
65,flowers-102,convnext_base,CLASSIC_AT,4.528553778581671,2.2629102945481483,1.0513147238714033,4.433508847267991,6.050140801739969,1.3501488413773566,2.1739623957281515,1.4495455601814689,2.0219764680255716,2.2229204739954906,0.8111689612978981,1.3388541665621583,0.8762007235145035,1.3166171262418438,1.3006718951291227
66,stanford_cars,convnext_base.fb_in22k,TRADES_v2,5.344721159885739,2.99948175863583,1.1403960986293382,8.579071545210041,6.043198301470466,1.2332974644218644,2.564667093322879,1.4876974289982394,2.499265463432897,2.414352133690417,0.7183948954597849,1.5168801372447671,0.8070241459080431,1.516880137244767,1.384726826280901
67,caltech101,convnext_base.fb_in22k,TRADES_v2,6.317964547482161,2.732431800269482,1.4991603334056887,4.9040636716337715,10.388125447166408,0.6468784568273345,2.0348626860982524,1.3251154510797651,1.829453886384011,3.6264264786074905,0.656869492164025,1.3331453744216486,0.9516864996690015,1.2391832278325006,2.0391212768227978
